pointid,grid_code,Latitude_DD,Longitude_DD
117963,-3331,17.458865870000000,-64.317415209999993
118026,-1568,17.460473790000002,-64.046819630000002
118027,-1557,17.460496339999999,-64.042524240000006
118028,-1497,17.460518810000000,-64.038228840000002
118029,-1434,17.460541180000000,-64.033933430000005
118030,-1410,17.460563449999999,-64.029638019999993
118031,-1404,17.460585640000001,-64.025342600000002
118462,-3385,17.454571390000002,-64.343154440000006
118463,-3384,17.454600330000002,-64.338859650000003
118464,-3378,17.454629180000001,-64.334564850000007
118465,-3367,17.454657940000001,-64.330270049999996
118466,-3356,17.454686610000000,-64.325975229999997
118467,-3342,17.454715180000001,-64.321680409999999
118468,-3328,17.454743659999998,-64.317385580000007
118531,-1637,17.456351179999999,-64.046796079999993
118532,-1613,17.456373729999999,-64.042500790000005
118533,-1559,17.456396190000000,-64.038205480000002
118534,-1506,17.456418549999999,-64.033910180000007
118535,-1495,17.456440829999998,-64.029614859999995
118536,-1520,17.456463010000000,-64.025319539999998
118967,-3384,17.450449230000000,-64.343124239999995
118968,-3384,17.450478170000000,-64.338829550000000
118969,-3378,17.450507009999999,-64.334534840000003
118970,-3363,17.450535760000001,-64.330240140000001
118971,-3353,17.450564419999999,-64.325945419999996
118972,-3344,17.450592990000001,-64.321650700000006
118973,-3336,17.450621460000001,-64.317355960000000
118974,-3326,17.450649840000001,-64.313061219999994
119036,-1705,17.452228569999999,-64.046772540000006
119037,-1666,17.452251120000000,-64.042477340000005
119038,-1620,17.452273569999999,-64.038182140000004
119039,-1579,17.452295929999998,-64.033886929999994
119040,-1581,17.452318200000001,-64.029591710000005
119041,-1613,17.452340370000002,-64.025296479999994
119473,-3385,17.446356000000002,-64.338799449999996
119474,-3377,17.446384830000000,-64.334504850000002
119475,-3360,17.446413580000002,-64.330210230000006
119476,-3349,17.446442229999999,-64.325915609999996
119477,-3347,17.446470789999999,-64.321620990000000
119478,-3345,17.446499260000000,-64.317326350000002
119479,-3333,17.446527629999999,-64.313031699999996
119480,-3327,17.446555910000001,-64.308737050000005
119541,-1809,17.448105970000000,-64.046749009999999
119542,-1766,17.448128510000000,-64.042453899999998
119543,-1708,17.448150949999999,-64.038158800000005
119544,-1660,17.448173310000001,-64.033863679999996
119545,-1666,17.448195569999999,-64.029568560000001
119546,-1676,17.448217740000000,-64.025273429999999
119547,-1623,17.448239810000000,-64.020978299999996
119978,-3385,17.442233829999999,-64.338769360000001
119979,-3374,17.442262660000001,-64.334474850000007
119980,-3357,17.442291390000001,-64.330180339999998
119981,-3346,17.442320039999998,-64.325885819999996
119982,-3345,17.442348590000002,-64.321591280000007
119983,-3344,17.442377050000001,-64.317296740000003
119984,-3337,17.442405420000000,-64.313002200000000
119985,-3334,17.442433690000001,-64.308707639999994
120046,-1945,17.443983360000001,-64.046725480000006
120047,-1893,17.444005890000000,-64.042430469999999
120048,-1815,17.444028329999998,-64.038135460000007
120049,-1748,17.444050680000000,-64.033840440000006
120050,-1739,17.444072940000002,-64.029545420000005
120051,-1709,17.444095099999998,-64.025250389999997
120052,-1624,17.444117169999998,-64.020955349999994
120484,-3373,17.438140480000001,-64.334444869999999
120485,-3356,17.438169210000002,-64.330150450000005
120486,-3348,17.438197840000001,-64.325856029999997
120487,-3345,17.438226390000001,-64.321561590000002
120488,-3345,17.438254839999999,-64.317267150000006
120489,-3344,17.438283200000001,-64.312972689999995
120490,-3343,17.438311469999999,-64.308678229999998
120491,-3343,17.438339639999999,-64.304383770000001
120551,-2057,17.439860740000000,-64.046701959999993
120552,-1987,17.439883269999999,-64.042407049999994
120553,-1904,17.439905710000001,-64.038112130000002
120554,-1831,17.439928049999999,-64.033817209999995
120555,-1786,17.439950300000000,-64.029522279999995
120556,-1722,17.439972460000000,-64.025227349999994
120557,-1643,17.439994519999999,-64.020932410000000
120990,-3358,17.434047020000001,-64.330120570000005
120991,-3353,17.434075650000000,-64.325826239999998
120992,-3351,17.434104189999999,-64.321531899999997
120993,-3352,17.434132630000001,-64.317237559999995
120994,-3354,17.434160980000001,-64.312943200000007
120995,-3354,17.434189239999998,-64.308648840000004
120996,-3355,17.434217409999999,-64.304354470000007
120997,-3355,17.434245489999999,-64.300060090000002
121056,-2119,17.435738130000001,-64.046678439999994
121057,-2042,17.435760649999999,-64.042383630000003
121058,-1971,17.435783080000000,-64.038088810000005
121059,-1898,17.435805420000001,-64.033793990000007
121060,-1823,17.435827669999998,-64.029499150000007
121061,-1755,17.435849820000001,-64.025204320000000
121062,-1706,17.435871880000001,-64.020909470000007
121495,-3360,17.429924830000001,-64.330090700000000
121496,-3358,17.429953449999999,-64.325796470000000
121497,-3359,17.429981980000001,-64.321502229999993
121498,-3361,17.430010419999999,-64.317207980000006
121499,-3364,17.430038769999999,-64.312913719999997
121500,-3365,17.430067019999999,-64.308619449999995
121501,-3367,17.430095179999999,-64.304325180000006
121502,-3366,17.430123250000001,-64.300030890000002
121503,-3364,17.430151219999999,-64.295736599999998
121561,-2122,17.431615520000001,-64.046654939999996
121562,-2063,17.431638029999998,-64.042360220000006
121563,-2013,17.431660460000000,-64.038065500000002
121564,-1948,17.431682790000000,-64.033770770000004
121565,-1882,17.431705030000000,-64.029476029999998
121566,-1841,17.431727169999998,-64.025181290000006
121567,-1805,17.431749230000001,-64.020886540000006
122001,-3361,17.425831250000002,-64.325766700000003
122002,-3364,17.425859780000000,-64.321472560000004
122003,-3369,17.425888210000000,-64.317178400000003
122004,-3373,17.425916539999999,-64.312884240000002
122005,-3376,17.425944789999999,-64.308590069999994
122006,-3378,17.425972940000001,-64.304295890000006
122007,-3378,17.426001010000000,-64.300001699999996
122008,-3376,17.426028970000001,-64.295707510000000
122066,-2099,17.427492900000001,-64.046631430000005
122067,-2071,17.427515410000002,-64.042336809999995
122068,-2038,17.427537829999999,-64.038042189999999
122069,-1988,17.427560159999999,-64.033747550000001
122070,-1942,17.427582390000001,-64.029452919999997
122071,-1908,17.427604530000000,-64.025158270000006
122072,-1846,17.427626579999998,-64.020863620000000
122507,-3369,17.421737570000001,-64.321442899999994
122508,-3376,17.421765990000001,-64.317148840000002
122509,-3381,17.421794320000000,-64.312854770000001
122510,-3383,17.421822559999999,-64.308560700000001
122511,-3386,17.421850710000001,-64.304266620000007
122512,-3388,17.421878759999998,-64.299972530000005
122513,-3387,17.421906719999999,-64.295678429999995
122514,-3384,17.421934589999999,-64.291384320000006
122571,-2105,17.423370280000000,-64.046607940000001
122572,-2098,17.423392790000001,-64.042313410000006
122573,-2061,17.423415200000001,-64.038018879999996
122574,-1998,17.423437520000000,-64.033724350000000
122575,-1931,17.423459749999999,-64.029429809999996
122576,-1870,17.423481880000001,-64.025135259999999
122577,-1790,17.423503929999999,-64.020840699999994
123013,-3383,17.417643770000002,-64.317119280000000
123014,-3388,17.417672100000001,-64.312825309999994
123015,-3392,17.417700329999999,-64.308531329999994
123016,-3396,17.417728470000000,-64.304237349999994
123017,-3399,17.417756520000001,-64.299943350000007
123018,-3398,17.417784470000001,-64.295649350000005
123019,-3397,17.417812330000000,-64.291355339999996
123020,-3393,17.417840099999999,-64.287061320000007
123076,-2117,17.419247660000000,-64.046584449999997
123077,-2116,17.419270160000000,-64.042290019999996
123078,-2062,17.419292570000000,-64.037995589999994
123079,-1956,17.419314880000002,-64.033701149999999
123080,-1858,17.419337110000001,-64.029406699999996
123081,-1791,17.419359239999999,-64.025112250000006
123082,-1729,17.419381269999999,-64.020817789999995
123518,-3388,17.413521549999999,-64.317089730000006
123519,-3394,17.413549870000001,-64.312795859999994
123520,-3402,17.413578099999999,-64.308501980000003
123521,-3407,17.413606229999999,-64.304208090000003
123522,-3410,17.413634269999999,-64.299914189999996
123523,-3410,17.413662219999999,-64.295620279999994
123524,-3409,17.413690070000001,-64.291326369999993
123525,-3408,17.413717830000000,-64.287032449999998
123526,-3408,17.413745509999998,-64.282738519999995
123582,-2099,17.415147529999999,-64.042266639999994
123583,-2027,17.415169930000001,-64.037972300000007
123584,-1903,17.415192240000000,-64.033677960000006
123585,-1807,17.415214460000001,-64.029383609999996
123586,-1764,17.415236589999999,-64.025089249999994
123587,-1740,17.415258619999999,-64.020794890000005
124024,-3402,17.409427640000001,-64.312766420000003
124025,-3409,17.409455860000001,-64.308472629999997
124026,-3415,17.409483989999998,-64.304178840000006
124027,-3422,17.409512020000001,-64.299885029999999
124028,-3422,17.409539960000000,-64.295591229999999
124029,-3421,17.409567809999999,-64.291297409999999
124030,-3421,17.409595560000000,-64.287003580000004
124031,-3419,17.409623230000001,-64.282709749999995
124087,-2070,17.411024900000001,-64.042243260000006
124088,-1986,17.411047300000000,-64.037949019999999
124089,-1890,17.411069600000001,-64.033654769999998
124090,-1827,17.411091809999999,-64.029360510000004
124091,-1812,17.411113929999999,-64.025066249999995
124092,-1826,17.411135959999999,-64.020771990000000
124530,-3418,17.405333630000001,-64.308443290000000
124531,-3423,17.405361740000000,-64.304149589999994
124532,-3433,17.405389769999999,-64.299855890000003
124533,-3434,17.405417700000001,-64.295562169999997
124534,-3430,17.405445539999999,-64.291268450000004
124535,-3430,17.405473290000000,-64.286974720000003
124536,-3428,17.405500950000000,-64.282680990000003
124537,-3427,17.405528510000000,-64.278387240000001
124592,-2066,17.406902270000000,-64.042219880000005
124593,-1999,17.406924660000001,-64.037925740000006
124594,-1949,17.406946959999999,-64.033631589999999
124595,-1899,17.406969170000000,-64.029337429999998
124596,-1892,17.406991280000000,-64.025043269999998
124597,-1931,17.407013299999999,-64.020749100000003
125036,-3428,17.401239499999999,-64.304120359999999
125037,-3437,17.401267520000001,-64.299826749999994
125038,-3439,17.401295439999998,-64.295533129999995
125039,-3436,17.401323280000000,-64.291239509999997
125040,-3436,17.401351020000000,-64.286945869999997
125041,-3435,17.401378670000000,-64.282652229999997
125042,-3435,17.401406229999999,-64.278358580000003
125097,-2129,17.402779639999999,-64.042196520000005
125098,-2102,17.402802019999999,-64.037902470000006
125099,-2060,17.402824320000001,-64.033608409999999
125100,-1984,17.402846520000001,-64.029314350000007
125101,-1968,17.402868620000000,-64.025020280000007
125102,-2026,17.402890639999999,-64.020726210000007
125541,-3433,17.397117250000001,-64.304091130000003
125542,-3438,17.397145259999999,-64.299797620000007
125543,-3441,17.397173179999999,-64.295504100000002
125544,-3441,17.397201010000000,-64.291210570000004
125545,-3441,17.397228739999999,-64.286917029999998
125546,-3441,17.397256389999999,-64.282623479999998
125547,-3441,17.397283940000001,-64.278329929999998
125548,-3439,17.397311400000000,-64.274036370000005
125602,-2231,17.398657010000001,-64.042173160000004
125603,-2227,17.398679380000001,-64.037879200000006
125604,-2157,17.398701670000001,-64.033585250000002
125605,-2067,17.398723870000001,-64.029291279999995
125606,-2064,17.398745970000000,-64.024997310000003
125607,-2132,17.398767979999999,-64.020703330000003
126047,-3444,17.393023010000000,-64.299768490000005
126048,-3446,17.393050920000000,-64.295475069999995
126049,-3447,17.393078740000000,-64.291181640000005
126050,-3447,17.393106469999999,-64.286888189999999
126051,-3446,17.393134100000001,-64.282594750000001
126052,-3445,17.393161650000000,-64.278301290000002
126053,-3443,17.393189100000001,-64.274007819999994
126107,-2306,17.394534369999999,-64.042149800000004
126108,-2307,17.394556739999999,-64.037855949999994
126109,-2237,17.394579019999998,-64.033562079999996
126110,-2180,17.394601210000001,-64.029268209999998
126111,-2196,17.394623310000000,-64.024974340000000
126112,-2245,17.394645310000001,-64.020680459999994
126552,-3450,17.388900750000001,-64.299739380000005
126553,-3451,17.388928650000000,-64.295446049999995
126554,-3452,17.388956470000000,-64.291152710000006
126555,-3452,17.388984189999999,-64.286859370000002
126556,-3453,17.389011820000000,-64.282566009999996
126557,-3451,17.389039350000001,-64.278272650000005
126558,-3446,17.389066799999998,-64.273979290000000
126559,-3443,17.389094149999998,-64.269685910000007
126612,-2365,17.390411730000000,-64.042126449999998
126613,-2363,17.390434100000000,-64.037832690000002
126614,-2339,17.390456369999999,-64.033538930000006
126615,-2324,17.390478559999998,-64.029245160000002
126616,-2326,17.390500650000000,-64.024951380000005
126617,-2331,17.390522650000001,-64.020657589999999
127058,-3452,17.384806390000001,-64.295417040000004
127059,-3452,17.384834189999999,-64.291123799999994
127060,-3453,17.384861910000001,-64.286830550000005
127061,-3454,17.384889529999999,-64.282537289999993
127062,-3456,17.384917059999999,-64.278244029999996
127063,-3450,17.384944500000000,-64.273950749999997
127064,-3446,17.384971839999999,-64.269657469999999
127116,-2407,17.386266639999999,-64.046396770000001
127117,-2407,17.386289089999998,-64.042103109999999
127118,-2398,17.386311450000001,-64.037809449999997
127119,-2394,17.386333720000000,-64.033515780000002
127120,-2388,17.386355900000002,-64.029222099999998
127121,-2367,17.386377990000000,-64.024928419999995
127122,-2346,17.386399980000000,-64.020634729999998
127563,-3459,17.380684120000002,-64.295388029999998
127564,-3460,17.380711920000000,-64.291094889999997
127565,-3458,17.380739630000001,-64.286801740000001
127566,-3455,17.380767240000001,-64.282508579999998
127567,-3460,17.380794760000001,-64.278215410000001
127568,-3453,17.380822190000000,-64.273922229999997
127569,-3450,17.380849529999999,-64.269629050000006
127570,-3448,17.380876780000001,-64.265335859999993
127621,-2425,17.382144000000000,-64.046373340000002
127622,-2415,17.382166450000000,-64.042079779999995
127623,-2399,17.382188809999999,-64.037786209999993
127624,-2380,17.382211070000000,-64.033492640000006
127625,-2357,17.382233240000001,-64.029199059999996
127626,-2322,17.382255319999999,-64.024905469999993
127627,-2298,17.382277309999999,-64.020611880000004
128069,-3471,17.376589639999999,-64.291065990000007
128070,-3468,17.376617339999999,-64.286772929999998
128071,-3463,17.376644949999999,-64.282479870000003
128072,-3463,17.376672469999999,-64.278186800000000
128073,-3456,17.376699890000001,-64.273893720000004
128074,-3457,17.376727219999999,-64.269600629999999
128075,-3455,17.376754460000001,-64.265307530000001
128076,-3444,17.376781609999998,-64.261014430000003
128126,-2424,17.378021360000002,-64.046349919999997
128127,-2397,17.378043810000001,-64.042056450000004
128128,-2358,17.378066159999999,-64.037762979999997
128129,-2322,17.378088420000001,-64.033469499999995
128130,-2294,17.378110580000001,-64.029176019999994
128131,-2257,17.378132659999999,-64.024882529999999
128132,-2234,17.378154640000002,-64.020589029999996
128575,-3474,17.372495059999999,-64.286744139999996
128576,-3469,17.372522660000001,-64.282451170000002
128577,-3465,17.372550170000000,-64.278158189999999
128578,-3462,17.372577580000002,-64.273865209999997
128579,-3460,17.372604910000000,-64.269572220000001
128580,-3456,17.372632140000000,-64.265279219999996
128581,-3447,17.372659280000001,-64.260986209999999
128631,-2396,17.373898720000000,-64.046326500000006
128632,-2356,17.373921159999998,-64.042033129999993
128633,-2308,17.373943510000000,-64.037739750000000
128634,-2266,17.373965760000001,-64.033446369999993
128635,-2237,17.373987920000001,-64.029152980000006
128636,-2204,17.374009990000001,-64.024859590000005
128637,-2187,17.374031970000001,-64.020566189999997
129080,-3475,17.368372770000001,-64.286715349999994
129081,-3472,17.368400359999999,-64.282422479999994
129082,-3468,17.368427860000001,-64.278129600000000
129083,-3465,17.368455269999998,-64.273836709999998
129084,-3461,17.368482589999999,-64.269543810000002
129085,-3455,17.368509820000000,-64.265250910000006
129086,-3446,17.368536949999999,-64.260958000000002
129087,-3435,17.368563989999998,-64.256665080000005
129136,-2329,17.369776080000001,-64.046303089999995
129137,-2299,17.369798509999999,-64.042009809999996
129138,-2263,17.369820850000000,-64.037716529999997
129139,-2228,17.369843100000001,-64.033423249999998
129140,-2191,17.369865260000001,-64.029129949999998
129141,-2153,17.369887320000000,-64.024836660000005
129142,-2136,17.369909289999999,-64.020543349999997
129586,-3475,17.364278070000001,-64.282393790000000
129587,-3471,17.364305559999998,-64.278101010000000
129588,-3467,17.364332959999999,-64.273808220000006
129589,-3462,17.364360280000000,-64.269515420000005
129590,-3454,17.364387489999999,-64.265222609999995
129591,-3444,17.364414620000002,-64.260929790000006
129592,-3430,17.364441650000000,-64.256636970000002
129593,-3420,17.364468599999999,-64.252344140000005
129641,-2252,17.365653439999999,-64.046279679999998
129642,-2235,17.365675870000000,-64.041986499999993
129643,-2211,17.365698200000001,-64.037693320000002
129644,-2177,17.365720440000000,-64.033400130000004
129645,-2121,17.365742590000000,-64.029106929999998
129646,-2081,17.365764649999999,-64.024813730000005
129647,-2052,17.365786620000002,-64.020520520000005
130091,-3478,17.360155769999999,-64.282365119999994
130092,-3473,17.360183259999999,-64.278072429999995
130093,-3467,17.360210649999999,-64.273779730000001
130094,-3461,17.360237959999999,-64.269487029999993
130095,-3451,17.360265170000002,-64.265194320000006
130096,-3439,17.360292290000000,-64.260901599999997
130097,-3424,17.360319310000001,-64.256608869999994
130098,-3412,17.360346249999999,-64.252316129999997
130146,-2203,17.361530800000001,-64.046256279999994
130147,-2187,17.361553220000001,-64.041963199999998
130148,-2168,17.361575540000000,-64.037670109999993
130149,-2121,17.361597780000000,-64.033377020000003
130150,-2050,17.361619930000000,-64.029083920000005
130151,-2006,17.361641980000002,-64.024790809999999
130152,-1976,17.361663940000000,-64.020497700000007
130597,-3476,17.356060950000000,-64.278043859999997
130598,-3469,17.356088339999999,-64.273751259999997
130599,-3459,17.356115639999999,-64.269458650000004
130600,-3445,17.356142840000000,-64.265166030000003
130601,-3429,17.356169950000002,-64.260873410000002
130602,-3414,17.356196969999999,-64.256580779999993
130603,-3402,17.356223900000000,-64.252288140000005
130604,-3392,17.356250740000000,-64.247995489999994
130651,-2167,17.357408150000001,-64.046232889999999
130652,-2140,17.357430560000001,-64.041939900000003
130653,-2113,17.357452890000001,-64.037646910000007
130654,-2058,17.357475120000000,-64.033353910000002
130655,-1990,17.357497259999999,-64.029060909999998
130656,-1936,17.357519300000000,-64.024767900000001
130657,-1916,17.357541260000001,-64.020474879999995
131103,-3469,17.351966019999999,-64.273722789999994
131104,-3453,17.351993310000001,-64.269430279999995
131105,-3434,17.352020509999999,-64.265137760000002
131106,-3417,17.352047620000000,-64.260845230000001
131107,-3402,17.352074630000001,-64.256552690000007
131108,-3389,17.352101550000000,-64.252260149999998
131109,-3377,17.352128380000000,-64.247967599999996
131110,-3362,17.352155119999999,-64.243675039999999
131156,-2115,17.353285499999998,-64.046209500000003
131157,-2076,17.353307910000002,-64.041916610000001
131158,-2032,17.353330230000001,-64.037623719999999
131159,-1988,17.353352449999999,-64.033330820000003
131160,-1925,17.353374590000001,-64.029037910000000
131161,-1861,17.353396629999999,-64.024744990000002
131162,-1843,17.353418580000000,-64.020452070000005
131608,-3469,17.347843709999999,-64.273694329999998
131609,-3447,17.347870990000001,-64.269401909999999
131610,-3422,17.347898180000001,-64.265109490000000
131611,-3405,17.347925279999998,-64.260817059999994
131612,-3390,17.347952289999998,-64.256524619999993
131613,-3375,17.347979200000001,-64.252232169999999
131614,-3360,17.348006020000000,-64.247939709999997
131615,-3345,17.348032759999999,-64.243647249999995
131661,-2041,17.349162849999999,-64.046186120000002
131662,-2013,17.349185259999999,-64.041893329999994
131663,-1964,17.349207570000001,-64.037600530000006
131664,-1912,17.349229789999999,-64.033307730000004
131665,-1845,17.349251910000000,-64.029014910000001
131666,-1783,17.349273950000001,-64.024722089999997
131667,-1773,17.349295890000000,-64.020429269999994
132114,-3443,17.343748659999999,-64.269373549999997
132115,-3415,17.343775850000000,-64.265081230000007
132116,-3397,17.343802940000000,-64.260788890000001
132117,-3381,17.343829939999999,-64.256496549999994
132118,-3364,17.343856850000002,-64.252204190000000
132119,-3352,17.343883659999999,-64.247911830000007
132120,-3338,17.343910390000001,-64.243619469999999
132121,-3328,17.343937019999998,-64.239327090000003
132166,-1941,17.345040200000000,-64.046162749999993
132167,-1932,17.345062599999999,-64.041870050000000
132168,-1884,17.345084900000000,-64.037577350000007
132169,-1814,17.345107120000002,-64.033284640000005
132170,-1744,17.345129239999999,-64.028991919999996
132171,-1693,17.345151269999999,-64.024699200000001
132172,-1692,17.345173209999999,-64.020406469999998
132620,-3419,17.339653510000002,-64.265052969999999
132621,-3403,17.339680600000001,-64.260760730000001
132622,-3385,17.339707590000000,-64.256468479999995
132623,-3372,17.339734490000001,-64.252176230000003
132624,-3364,17.339761299999999,-64.247883959999996
132625,-3352,17.339788020000000,-64.243591690000002
132626,-3338,17.339814650000001,-64.239299410000001
132627,-3327,17.339841180000001,-64.235007130000000
132671,-1830,17.340917550000000,-64.046139389999993
132672,-1818,17.340939939999998,-64.041846780000000
132673,-1774,17.340962240000000,-64.037554180000001
132674,-1714,17.340984450000001,-64.033261560000000
132675,-1659,17.341006560000000,-64.028968939999999
132676,-1614,17.341028590000001,-64.024676310000004
132677,-1613,17.341050520000000,-64.020383679999995
133125,-3441,17.335531180000000,-64.265024729999993
133126,-3430,17.335558259999999,-64.260732579999996
133127,-3412,17.335585240000000,-64.256440429999998
133128,-3401,17.335612139999999,-64.252148270000006
133129,-3393,17.335638939999999,-64.247856100000007
133130,-3381,17.335665649999999,-64.243563929999993
133131,-3367,17.335692269999999,-64.239271740000007
133132,-3355,17.335718799999999,-64.234979550000006
133176,-1740,17.336794890000000,-64.046116029999993
133177,-1723,17.336817280000002,-64.041823519999994
133178,-1689,17.336839569999999,-64.037531009999995
133179,-1646,17.336861780000000,-64.033238490000002
133180,-1607,17.336883889999999,-64.028945960000001
133181,-1565,17.336905909999999,-64.024653430000001
133182,-1555,17.336927830000000,-64.020360890000006
133631,-3457,17.331435910000000,-64.260704439999998
133632,-3442,17.331462890000001,-64.256412380000000
133633,-3430,17.331489779999998,-64.252120320000003
133634,-3420,17.331516579999999,-64.247828249999998
133635,-3408,17.331543280000002,-64.243536169999999
133636,-3396,17.331569890000001,-64.239244080000006
133637,-3385,17.331596410000000,-64.234951989999999
133638,-3373,17.331622840000001,-64.230659880000005
133681,-1686,17.332672240000001,-64.046092669999993
133682,-1668,17.332694620000002,-64.041800260000002
133683,-1642,17.332716909999998,-64.037507840000004
133684,-1608,17.332739100000001,-64.033215420000005
133685,-1577,17.332761210000001,-64.028922989999998
133686,-1542,17.332783220000000,-64.024630560000006
133687,-1514,17.332805140000001,-64.020338109999997
134137,-3459,17.327340540000002,-64.256384350000005
134138,-3447,17.327367420000002,-64.252092379999993
134139,-3437,17.327394210000001,-64.247800400000003
134140,-3426,17.327420910000001,-64.243508419999998
134141,-3416,17.327447509999999,-64.239216420000005
134142,-3409,17.327474020000000,-64.234924430000007
134143,-3404,17.327500449999999,-64.230632420000006
134144,-3400,17.327526769999999,-64.226340399999998
134186,-1658,17.328549580000001,-64.046069320000001
134187,-1635,17.328571950000001,-64.041777010000004
134188,-1613,17.328594240000001,-64.037484689999999
134189,-1586,17.328616430000000,-64.033192360000001
134190,-1559,17.328638529999999,-64.028900030000003
134191,-1531,17.328660530000001,-64.024607689999996
134192,-1494,17.328682449999999,-64.020315339999996
134642,-3468,17.323218180000001,-64.256356310000001
134643,-3457,17.323245060000001,-64.252064439999998
134644,-3447,17.323271840000000,-64.247772560000001
134645,-3438,17.323298529999999,-64.243480669999997
134646,-3433,17.323325130000001,-64.239188780000006
134647,-3429,17.323351639999998,-64.234896870000000
134648,-3426,17.323378049999999,-64.230604959999994
134649,-3421,17.323404369999999,-64.226313039999994
134650,-3411,17.323430599999998,-64.222021119999994
134691,-1629,17.324426920000001,-64.046045980000002
134692,-1605,17.324449290000000,-64.041753760000006
134693,-1587,17.324471559999999,-64.037461539999995
134694,-1567,17.324493749999998,-64.033169310000005
134695,-1545,17.324515840000000,-64.028877069999993
134696,-1513,17.324537849999999,-64.024584829999995
135148,-3466,17.319122700000001,-64.252036509999996
135149,-3459,17.319149469999999,-64.247744729999994
135150,-3451,17.319176150000001,-64.243452939999997
135151,-3447,17.319202749999999,-64.239161139999993
135152,-3443,17.319229249999999,-64.234869329999995
135153,-3437,17.319255649999999,-64.230577510000003
135154,-3427,17.319281969999999,-64.226285689999997
135155,-3411,17.319308190000001,-64.221993859999998
135196,-1600,17.320304260000000,-64.046022649999998
135197,-1577,17.320326619999999,-64.041730529999995
135198,-1563,17.320348890000002,-64.037438399999999
135199,-1551,17.320371070000000,-64.033146259999995
135200,-1532,17.320393159999998,-64.028854120000005
135201,-1499,17.320415160000000,-64.024561969999993
135654,-3471,17.315027099999998,-64.247716900000000
135655,-3464,17.315053780000000,-64.243425209999998
135656,-3457,17.315080360000000,-64.239133499999994
135657,-3447,17.315106849999999,-64.234841790000004
135658,-3437,17.315133249999999,-64.230550070000007
135659,-3423,17.315159560000001,-64.226258340000001
135660,-3404,17.315185780000000,-64.221966609999996
135661,-3380,17.315211909999999,-64.217674869999996
135700,-1596,17.316159140000000,-64.050291340000001
135701,-1577,17.316181589999999,-64.045999320000007
135702,-1556,17.316203949999998,-64.041707290000005
135703,-1542,17.316226220000001,-64.037415260000003
135704,-1533,17.316248389999998,-64.033123219999993
135705,-1517,17.316270469999999,-64.028831170000004
135706,-1486,17.316292470000000,-64.024539120000000
136160,-3471,17.310931400000001,-64.243397490000007
136161,-3459,17.310957970000000,-64.239105879999997
136162,-3444,17.310984460000000,-64.234814259999993
136163,-3432,17.311010849999999,-64.230522640000004
136164,-3417,17.311037160000001,-64.226231010000006
136165,-3395,17.311063369999999,-64.221939370000001
136166,-3366,17.311089490000001,-64.217647720000002
136205,-1567,17.312036480000000,-64.050267919999996
136206,-1556,17.312058929999999,-64.045975999999996
136207,-1539,17.312081280000001,-64.041684070000002
136208,-1525,17.312103539999999,-64.037392130000001
136209,-1513,17.312125710000000,-64.033100180000005
136210,-1496,17.312147790000001,-64.028808229999996
136211,-1473,17.312169770000001,-64.024516280000000
136665,-3467,17.306809009999998,-64.243369770000001
136666,-3453,17.306835589999999,-64.239078259999999
136667,-3438,17.306862060000000,-64.234786740000004
136668,-3427,17.306888449999999,-64.230495210000001
136669,-3409,17.306914750000001,-64.226203670000004
136670,-3377,17.306940950000001,-64.221912130000007
136671,-3339,17.306967069999999,-64.217620580000002
136672,-3299,17.306993089999999,-64.213329020000003
136710,-1538,17.307913820000000,-64.050244509999999
136711,-1527,17.307936260000002,-64.045952679999999
136712,-1513,17.307958610000000,-64.041660850000000
136713,-1500,17.307980860000001,-64.037369010000006
136714,-1490,17.308003029999998,-64.033077160000005
136715,-1480,17.308025099999998,-64.028785299999996
136716,-1467,17.308047080000001,-64.024493440000001
137171,-3448,17.302713189999999,-64.239050649999996
137172,-3435,17.302739670000001,-64.234759229999995
137173,-3423,17.302766049999999,-64.230467790000006
137174,-3403,17.302792340000000,-64.226176350000003
137175,-3366,17.302818540000001,-64.221884900000006
137176,-3325,17.302844640000000,-64.217593449999995
137177,-3288,17.302870660000000,-64.213301979999997
137215,-1509,17.303791159999999,-64.050221109999995
137216,-1498,17.303813590000001,-64.045929380000004
137217,-1488,17.303835930000002,-64.041637629999997
137218,-1481,17.303858179999999,-64.037345889999997
137219,-1476,17.303880339999999,-64.033054129999996
137220,-1475,17.303902409999999,-64.028762380000003
137221,-1467,17.303924380000002,-64.024470609999995
137676,-3449,17.298590799999999,-64.239023050000000
137677,-3437,17.298617270000001,-64.234731719999999
137678,-3425,17.298643640000002,-64.230440380000005
137679,-3412,17.298669929999999,-64.226149039999996
137680,-3390,17.298696119999999,-64.221857679999999
137681,-3359,17.298722219999998,-64.217566320000003
137682,-3325,17.298748220000000,-64.213274960000007
137683,-3298,17.298774139999999,-64.208983579999995
137720,-1493,17.299668489999998,-64.050197710000006
137721,-1485,17.299690920000000,-64.045906070000001
137722,-1480,17.299713260000001,-64.041614429999996
137723,-1475,17.299735500000001,-64.037322779999997
137724,-1473,17.299757650000000,-64.033031120000004
137725,-1472,17.299779709999999,-64.028739459999997
138182,-3443,17.294494870000001,-64.234704219999998
138183,-3432,17.294521240000002,-64.230412979999997
138184,-3423,17.294547510000001,-64.226121730000003
138185,-3416,17.294573700000001,-64.221830470000000
138186,-3403,17.294599789999999,-64.217539209999998
138187,-3376,17.294625790000001,-64.213247929999994
